(65, 47, 260, 'Был одет не в школьную форму')
(66, 45, 403, 'Списывал')
(67, 40, 28, 'Был одет не в школьную форму')
(68, 47, 275, 'Не сделал д.з.')
(69, 22, 46, 'Кричал на уроке')
(70, 26, 144, 'Был одет не в школьную форму')
(71, 30, 117, 'Был одет не в школьную форму')
(72, 14, 146, 'Был одет не в школьную форму')
(73, 24, 219, 'Был одет не в школьную форму')
(74, 3, 106, 'Кричал на уроке')
(75, 9, 178, 'Списывал')
(76, 1, 91, 'Не сделал д.з.')
(77, 12, 91, 'Кричал на уроке')
(78, 24, 137, 'Списывал')
(79, 46, 49, 'Был одет не в школьную форму')
(80, 31, 336, 'Не сделал д.з.')
(81, 28, 33, 'Не сделал д.з.')
(82, 46, 54, 'Был одет не в школьную форму')
(83, 38, 394, 'Был одет не в школьную форму')
(84, 39, 417, 'Не сделал д.з.')
(85, 8, 36, 'Был одет не в школьную форму')
(86, 29, 134, 'Списывал')
(87, 13, 254, 'Списывал')
(88, 17, 1, 'Списывал')
(89, 9, 257, 'Не сделал д.з.')
(90, 5, 329, 'Кричал на уроке')
(91, 13, 264, 'Кричал на уроке')
(92, 23, 342, 'Не сделал д.з.')
(93, 15, 301, 'Кричал на уроке')
(94, 21, 295, 'Списывал')
(95, 7, 276, 'Кричал на уроке')
(96, 40, 128, 'Списывал')
(97, 40, 326, 'Списывал')
(98, 45, 459, 'Не сделал д.з.')
(99, 10, 170, 'Кричал на уроке')
(100, 33, 199, 'Не сделал д.з.')
(101, 42, 347, 'Был одет не в школьную форму')
(102, 27, 141, 'Был одет не в школьную форму')
(103, 32, 241, 'Не сделал д.з.')
(104, 3, 171, 'Был одет не в школьную форму')
(105, 23, 100, 'Не сделал д.з.')
(106, 4, 453, 'Был одет не в школьную форму')
(107, 21, 362, 'Списывал')
(108, 22, 54, 'Списывал')
(109, 25, 75, 'Списывал')
(110, 14, 159, 'Не сделал д.з.')
(111, 29, 323, 'Был одет не в школьную форму')
(112, 6, 322, 'Списывал')
(113, 14, 247, 'Был одет не в школьную форму')
(114, 25, 131, 'Был одет не в школьную форму')
(115, 24, 219, 'Списывал')
(116, 10, 390, 'Кричал на уроке')
(117, 38, 204, 'Не сделал д.з.')
(118, 10, 188, 'Списывал')
(119, 38, 82, 'Списывал')
(120, 3, 464, 'Не сделал д.з.')
(121, 26, 234, 'Кричал на уроке')
(122, 35, 200, 'Кричал на уроке')
(123, 4, 113, 'Был одет не в школьную форму')
(124, 5, 317, 'Был одет не в школьную форму')
(125, 6, 95, 'Списывал')
(126, 23, 290, 'Был одет не в школьную форму')
(127, 18, 118, 'Был одет не в школьную форму')
(128, 23, 248, 'Кричал на уроке')
(129, 24, 434, 'Не сделал д.з.')
(130, 46, 340, 'Списывал')
(131, 1, 111, 'Был одет не в школьную форму')
(132, 7, 168, 'Был одет не в школьную форму')
(133, 21, 74, 'Кричал на уроке')
(134, 35, 228, 'Был одет не в школьную форму')
(135, 25, 370, 'Не сделал д.з.')
(136, 31, 258, 'Кричал на уроке')
(137, 27, 307, 'Списывал')
(138, 15, 314, 'Кричал на уроке')
(139, 4, 457, 'Кричал на уроке')
(140, 14, 196, 'Кричал на уроке')
(141, 30, 69, 'Был одет не в школьную форму')
(142, 18, 241, 'Списывал')
(143, 34, 353, 'Был одет не в школьную форму')
(144, 26, 277, 'Кричал на уроке')
(145, 1, 332, 'Списывал')
(146, 5, 205, 'Кричал на уроке')
(147, 1, 40, 'Списывал')
(148, 39, 359, 'Списывал')
(149, 34, 167, 'Списывал')
(150, 44, 76, 'Был одет не в школьную форму')
(151, 43, 344, 'Списывал')
(152, 27, 254, 'Был одет не в школьную форму')
(153, 33, 47, 'Кричал на уроке')
(154, 40, 166, 'Не сделал д.з.')
(155, 34, 282, 'Был одет не в школьную форму')
(156, 27, 56, 'Не сделал д.з.')
(157, 9, 370, 'Списывал')
(158, 25, 118, 'Списывал')
(159, 27, 325, 'Не сделал д.з.')
(160, 30, 93, 'Был одет не в школьную форму')
(161, 28, 60, 'Был одет не в школьную форму')
(162, 35, 435, 'Не сделал д.з.')
(163, 2, 66, 'Кричал на уроке')
(164, 24, 52, 'Не сделал д.з.')
(165, 30, 392, 'Списывал')
(166, 22, 334, 'Был одет не в школьную форму')
(167, 1, 213, 'Не сделал д.з.')
(168, 10, 395, 'Был одет не в школьную форму')
(169, 4, 54, 'Не сделал д.з.')
(170, 27, 1, 'Кричал на уроке')
(171, 38, 416, 'Списывал')
(172, 37, 450, 'Кричал на уроке')
(173, 43, 155, 'Не сделал д.з.')
(174, 10, 158, 'Не сделал д.з.')
